VariableCode,RegionCode,YearCode,AggValue
rgdpna,BEL,1954,87164.02343750000000000
rgdpna,BEL,1955,90260.95312500000000000
rgdpna,BEL,1956,93103.60156250000000000
rgdpna,BEL,1957,94914.11718750000000000
rgdpna,BEL,1958,94410.48437500000000000
rgdpna,BEL,1959,97731.67968750000000000
rgdpna,BEL,1960,103316.35156250000000000
rgdpna,BEL,1961,108547.54687500000000000
rgdpna,BEL,1962,114301.88281250000000000
rgdpna,BEL,1963,119271.53125000000000000
rgdpna,BEL,1964,127641.46875000000000000
rgdpna,BEL,1965,132088.00000000000000000
rgdpna,BEL,1966,136011.39062500000000000
rgdpna,BEL,1967,141242.60937500000000000
rgdpna,BEL,1968,147781.60937500000000000
rgdpna,BEL,1969,156936.23437500000000000
rgdpna,BEL,1970,167398.64062500000000000
rgdpna,BEL,1971,173681.15625000000000000
rgdpna,BEL,1972,182809.21875000000000000
rgdpna,BEL,1973,194001.39062500000000000
rgdpna,BEL,1974,202148.75000000000000000
rgdpna,BEL,1975,199466.23437500000000000
rgdpna,BEL,1976,210741.56250000000000000
rgdpna,BEL,1977,212061.09375000000000000
rgdpna,BEL,1978,218087.68750000000000000
rgdpna,BEL,1979,223193.23437500000000000
rgdpna,BEL,1980,233191.18750000000000000
rgdpna,BEL,1981,232539.92187500000000000
rgdpna,BEL,1982,233923.50000000000000000
rgdpna,BEL,1983,234652.96875000000000000
rgdpna,BEL,1984,240440.40625000000000000
rgdpna,BEL,1985,244411.98437500000000000
rgdpna,BEL,1986,248867.04687500000000000
rgdpna,BEL,1987,254607.56250000000000000
rgdpna,BEL,1988,266633.18750000000000000
rgdpna,BEL,1989,275883.15625000000000000
rgdpna,BEL,1990,284538.71875000000000000
rgdpna,BEL,1991,289754.53125000000000000
rgdpna,BEL,1992,294189.65625000000000000
rgdpna,BEL,1993,291359.93750000000000000
rgdpna,BEL,1994,300762.03125000000000000
rgdpna,BEL,1995,307934.46875000000000000
rgdpna,BEL,1996,312841.09375000000000000
rgdpna,BEL,1997,324448.81250000000000000
rgdpna,BEL,1998,330857.56250000000000000
rgdpna,BEL,1999,342647.12500000000000000
rgdpna,BEL,2000,355097.68750000000000000
rgdpna,BEL,2001,357979.50000000000000000
rgdpna,BEL,2002,364353.31250000000000000
rgdpna,BEL,2003,367174.87500000000000000
rgdpna,BEL,2004,380521.15625000000000000
rgdpna,BEL,2005,388490.28125000000000000
rgdpna,BEL,2006,398226.37500000000000000
rgdpna,BEL,2007,411961.12500000000000000
rgdpna,BEL,2008,415187.43750000000000000
rgdpna,BEL,2009,405832.53125000000000000
rgdpna,BEL,2010,416969.53125000000000000
rgdpna,BEL,2011,424467.90625000000000000
rgdpna,BEL,2012,425464.46875000000000000
rgdpna,BEL,2013,426318.21875000000000000
rgdpna,BEL,2014,431667.12500000000000000
rgdpna,BEL,2015,439077.46875000000000000
rgdpna,BEL,2016,445613.93750000000000000
rgdpna,BEL,2017,453157.65625000000000000
rgdpna,BEN,1959,2300.08691406250000000
rgdpna,BEN,1960,2445.77026367188000000
rgdpna,BEN,1961,2477.46875000000000000
rgdpna,BEN,1962,2386.25708007813000000
rgdpna,BEN,1963,2519.22143554688000000
rgdpna,BEN,1964,2624.98608398438000000
rgdpna,BEN,1965,2762.79711914063000000
rgdpna,BEN,1966,2860.79565429688000000
rgdpna,BEN,1967,3057.14941406250000000
rgdpna,BEN,1968,3216.17456054688000000
rgdpna,BEN,1969,3397.88745117188000000
rgdpna,BEN,1970,3461.00366210938000000
rgdpna,BEN,1971,3533.09838867188000000
rgdpna,BEN,1972,3880.05810546875000000
rgdpna,BEN,1973,4047.26171875000000000
rgdpna,BEN,1974,4322.29638671875000000
rgdpna,BEN,1975,4026.50952148438000000
rgdpna,BEN,1976,4083.50683593750000000
rgdpna,BEN,1977,4260.49267578125000000
rgdpna,BEN,1978,4237.90087890625000000
rgdpna,BEN,1979,4577.29931640625000000
rgdpna,BEN,1980,5008.36914062500000000
rgdpna,BEN,1981,5290.03759765625000000
rgdpna,BEN,1982,5860.44140625000000000
rgdpna,BEN,1983,5605.75048828125000000
rgdpna,BEN,1984,6050.29296875000000000
rgdpna,BEN,1985,6505.80371093750000000
rgdpna,BEN,1986,6645.57812500000000000
rgdpna,BEN,1987,6545.89550781250000000
rgdpna,BEN,1988,6744.52734375000000000
rgdpna,BEN,1989,6696.80468750000000000
rgdpna,BEN,1990,7297.91894531250000000
rgdpna,BEN,1991,7606.31396484375000000
rgdpna,BEN,1992,7831.28710937500000000
rgdpna,BEN,1993,8288.33398437500000000
rgdpna,BEN,1994,8455.79199218750000000
rgdpna,BEN,1995,9312.51757812500000000
rgdpna,BEN,1996,9715.96191406250000000
rgdpna,BEN,1997,10273.13671875000000000
rgdpna,BEN,1998,10680.05664062500000000
rgdpna,BEN,1999,11250.52734375000000000
rgdpna,BEN,2000,11909.55175781250000000
rgdpna,BEN,2001,12544.70410156250000000
rgdpna,BEN,2002,13127.16015625000000000
rgdpna,BEN,2003,13579.20410156250000000
rgdpna,BEN,2004,14180.71875000000000000
rgdpna,BEN,2005,14423.65625000000000000
rgdpna,BEN,2006,14992.49023437500000000
rgdpna,BEN,2007,15889.99023437500000000
rgdpna,BEN,2008,16668.05859375000000000
rgdpna,BEN,2009,17054.64062500000000000
rgdpna,BEN,2010,17415.18359375000000000
rgdpna,BEN,2011,17931.32812500000000000
rgdpna,BEN,2012,18764.12890625000000000
rgdpna,BEN,2013,20054.79882812500000000
rgdpna,BEN,2014,21366.47851562500000000
rgdpna,BEN,2015,22755.29882812500000000
rgdpna,BEN,2016,23893.06445312500000000
rgdpna,BEN,2017,25087.71679687500000000
rgdpna,BFA,1959,3519.70190429688000000
rgdpna,BFA,1960,3535.02783203125000000
rgdpna,BFA,1961,3072.70825195313000000
rgdpna,BFA,1962,3219.19946289063000000
rgdpna,BFA,1963,3158.58715820313000000
rgdpna,BFA,1964,3214.53930664063000000
rgdpna,BFA,1965,3166.44799804688000000
rgdpna,BFA,1966,3156.95874023438000000
rgdpna,BFA,1967,3427.97338867188000000
rgdpna,BFA,1968,3577.62133789063000000
rgdpna,BFA,1969,3635.43530273438000000
rgdpna,BFA,1970,3692.77612304688000000
rgdpna,BFA,1971,3676.47265625000000000
rgdpna,BFA,1972,4501.33300781250000000
rgdpna,BFA,1973,4268.03857421875000000
rgdpna,BFA,1974,4503.37451171875000000
rgdpna,BFA,1975,4610.63964843750000000
rgdpna,BFA,1976,4564.93505859375000000
rgdpna,BFA,1977,4887.64794921875000000
rgdpna,BFA,1978,5458.50244140625000000
rgdpna,BFA,1979,5493.42529296875000000
rgdpna,BFA,1980,5413.64404296875000000
rgdpna,BFA,1981,5788.40136718750000000
rgdpna,BFA,1982,5870.86962890625000000
rgdpna,BFA,1983,5589.47509765625000000
rgdpna,BFA,1984,5470.65673828125000000
rgdpna,BFA,1985,5936.61230468750000000
rgdpna,BFA,1986,6408.56591796875000000
rgdpna,BFA,1987,6393.32177734375000000
rgdpna,BFA,1988,6764.05517578125000000
rgdpna,BFA,1989,6909.78759765625000000
rgdpna,BFA,1990,6867.71435546875000000
rgdpna,BFA,1991,7490.88769531250000000
rgdpna,BFA,1992,7507.96093750000000000
rgdpna,BFA,1993,7768.32812500000000000
rgdpna,BFA,1994,7870.15771484375000000
rgdpna,BFA,1995,8320.16015625000000000
rgdpna,BFA,1996,9236.60449218750000000
rgdpna,BFA,1997,9820.06640625000000000
rgdpna,BFA,1998,10537.68847656250000000
rgdpna,BFA,1999,11195.41699218750000000
rgdpna,BFA,2000,11406.83984375000000000
rgdpna,BFA,2001,12161.22070312500000000
rgdpna,BFA,2002,12690.59375000000000000
rgdpna,BFA,2003,13680.77636718750000000
rgdpna,BFA,2004,14293.46386718750000000
rgdpna,BFA,2005,15531.54589843750000000
rgdpna,BFA,2006,16461.15820312500000000
rgdpna,BFA,2007,17181.25000000000000000
rgdpna,BFA,2008,18177.75976562500000000
rgdpna,BFA,2009,18716.17773437500000000
rgdpna,BFA,2010,20296.99804687500000000
rgdpna,BFA,2011,21642.06445312500000000
rgdpna,BFA,2012,23038.55664062500000000
rgdpna,BFA,2013,24373.08789062500000000
rgdpna,BFA,2014,25427.67382812500000000
rgdpna,BFA,2015,26417.96093750000000000
rgdpna,BFA,2016,27980.79296875000000000
rgdpna,BFA,2017,29748.94531250000000000
rgdpna,BGD,1959,71161.03906250000000000
rgdpna,BGD,1960,75247.22656250000000000
rgdpna,BGD,1961,72840.66406250000000000
rgdpna,BGD,1962,78219.85937500000000000
rgdpna,BGD,1963,82343.60937500000000000
rgdpna,BGD,1964,81965.32812500000000000
rgdpna,BGD,1965,80359.82031250000000000
rgdpna,BGD,1966,82132.25000000000000000
rgdpna,BGD,1967,77448.05468750000000000
rgdpna,BGD,1968,81383.87500000000000000
rgdpna,BGD,1969,84160.06250000000000000
rgdpna,BGD,1970,91136.93750000000000000
rgdpna,BGD,1971,86143.10156250000000000
rgdpna,BGD,1972,74105.69531250000000000
rgdpna,BGD,1973,76570.21875000000000000
rgdpna,BGD,1974,83914.79687500000000000
rgdpna,BGD,1975,80484.17968750000000000
rgdpna,BGD,1976,85040.67968750000000000
rgdpna,BGD,1977,87313.86718750000000000
rgdpna,BGD,1978,93490.31250000000000000
rgdpna,BGD,1979,97979.37500000000000000
rgdpna,BGD,1980,98781.96093750000000000
rgdpna,BGD,1981,102135.02343750000000000
rgdpna,BGD,1982,103391.42968750000000000
rgdpna,BGD,1983,108450.96093750000000000
rgdpna,BGD,1984,114335.07812500000000000
rgdpna,BGD,1985,117778.71875000000000000
rgdpna,BGD,1986,122890.04687500000000000
rgdpna,BGD,1987,128028.60156250000000000
rgdpna,BGD,1988,131729.82812500000000000
rgdpna,BGD,1989,135049.01562500000000000
rgdpna,BGD,1990,143999.35937500000000000
rgdpna,BGD,1991,148895.07812500000000000
rgdpna,BGD,1992,155189.31250000000000000
rgdpna,BGD,1993,162288.78125000000000000
rgdpna,BGD,1994,168917.76562500000000000
rgdpna,BGD,1995,177236.89062500000000000
rgdpna,BGD,1996,185428.93750000000000000
rgdpna,BGD,1997,195419.25000000000000000
rgdpna,BGD,1998,205634.75000000000000000
rgdpna,BGD,1999,215647.35937500000000000
rgdpna,BGD,2000,228467.20312500000000000
rgdpna,BGD,2001,240515.56250000000000000
rgdpna,BGD,2002,251135.65625000000000000
rgdpna,BGD,2003,264335.34375000000000000
rgdpna,BGD,2004,280910.50000000000000000
rgdpna,BGD,2005,297640.15625000000000000
rgdpna,BGD,2006,317371.71875000000000000
rgdpna,BGD,2007,339773.71875000000000000
rgdpna,BGD,2008,360206.90625000000000000
rgdpna,BGD,2009,378379.81250000000000000
rgdpna,BGD,2010,399462.37500000000000000
rgdpna,BGD,2011,425285.18750000000000000
rgdpna,BGD,2012,453019.93750000000000000
rgdpna,BGD,2013,480262.78125000000000000
rgdpna,BGD,2014,509371.90625000000000000
rgdpna,BGD,2015,542749.18750000000000000
rgdpna,BGD,2016,581357.56250000000000000
rgdpna,BGD,2017,623704.75000000000000000
rgdpna,BGR,1970,35063.80468750000000000
rgdpna,BGR,1971,37481.99609375000000000
rgdpna,BGR,1972,40353.60156250000000000
rgdpna,BGR,1973,43648.39062500000000000
rgdpna,BGR,1974,46943.17968750000000000
rgdpna,BGR,1975,51084.33593750000000000
rgdpna,BGR,1976,54409.35156250000000000
rgdpna,BGR,1977,57825.05078125000000000
rgdpna,BGR,1978,61059.38281250000000000
rgdpna,BGR,1979,65109.85546875000000000
rgdpna,BGR,1980,68827.82812500000000000
rgdpna,BGR,1981,72200.50781250000000000
rgdpna,BGR,1982,73886.07031250000000000
rgdpna,BGR,1983,76420.59375000000000000
rgdpna,BGR,1984,79016.17187500000000000
rgdpna,BGR,1985,81136.52343750000000000
rgdpna,BGR,1986,84550.42968750000000000
rgdpna,BGR,1987,89669.54687500000000000
rgdpna,BGR,1988,99483.60156250000000000
rgdpna,BGR,1989,96210.71093750000000000
rgdpna,BGR,1990,87438.81250000000000000
rgdpna,BGR,1991,80054.29687500000000000
rgdpna,BGR,1992,74248.61718750000000000
rgdpna,BGR,1993,73149.48437500000000000
rgdpna,BGR,1994,74479.43750000000000000
rgdpna,BGR,1995,76609.71875000000000000
rgdpna,BGR,1996,69410.60156250000000000
rgdpna,BGR,1997,68654.85156250000000000
rgdpna,BGR,1998,71032.17968750000000000
rgdpna,BGR,1999,66763.25781250000000000
rgdpna,BGR,2000,70061.72656250000000000
rgdpna,BGR,2001,72703.21093750000000000
rgdpna,BGR,2002,77019.97656250000000000
rgdpna,BGR,2003,80991.28906250000000000
rgdpna,BGR,2004,86203.37500000000000000
rgdpna,BGR,2005,92344.07812500000000000
rgdpna,BGR,2006,98692.14062500000000000
rgdpna,BGR,2007,105940.50781250000000000
rgdpna,BGR,2008,112320.13281250000000000
rgdpna,BGR,2009,108292.15625000000000000
rgdpna,BGR,2010,109726.03906250000000000
rgdpna,BGR,2011,111827.20312500000000000
rgdpna,BGR,2012,111861.82812500000000000
rgdpna,BGR,2013,112414.29687500000000000
rgdpna,BGR,2014,114479.97656250000000000
rgdpna,BGR,2015,118453.84375000000000000
rgdpna,BGR,2016,123117.00781250000000000
rgdpna,BGR,2017,127809.38281250000000000
rgdpna,BHR,1970,8515.49707031250000000
rgdpna,BHR,1971,8652.35351562500000000
rgdpna,BHR,1972,9610.34667968750000000
rgdpna,BHR,1973,10948.49609375000000000
rgdpna,BHR,1974,11876.07714843750000000
rgdpna,BHR,1975,10826.84667968750000000
rgdpna,BHR,1976,14126.46875000000000000
rgdpna,BHR,1977,15965.40234375000000000
rgdpna,BHR,1978,16582.02929687500000000
rgdpna,BHR,1979,17157.30468750000000000
rgdpna,BHR,1980,17600.01171875000000000
rgdpna,BHR,1981,16430.00195312500000000
rgdpna,BHR,1982,15196.74804687500000000
rgdpna,BHR,1983,16484.73046875000000000
rgdpna,BHR,1984,17292.30468750000000000
rgdpna,BHR,1985,14515.66113281250000000
rgdpna,BHR,1986,14685.93261718750000000
rgdpna,BHR,1987,14966.88085937500000000
rgdpna,BHR,1988,16316.89257812500000000
rgdpna,BHR,1989,16712.16601562500000000
rgdpna,BHR,1990,17485.68554687500000000
rgdpna,BHR,1991,18282.31445312500000000
rgdpna,BHR,1992,19707.73046875000000000
rgdpna,BHR,1993,22247.13281250000000000
rgdpna,BHR,1994,21776.35937500000000000
rgdpna,BHR,1995,22197.53515625000000000
rgdpna,BHR,1996,22921.95703125000000000
rgdpna,BHR,1997,23451.43554687500000000
rgdpna,BHR,1998,24597.74804687500000000
rgdpna,BHR,1999,26062.11523437500000000
rgdpna,BHR,2000,27891.20117187500000000
rgdpna,BHR,2001,28585.98046875000000000
rgdpna,BHR,2002,29543.18750000000000000
rgdpna,BHR,2003,31403.36132812500000000
rgdpna,BHR,2004,33595.61328125000000000
rgdpna,BHR,2005,35869.67968750000000000
rgdpna,BHR,2006,38189.38671875000000000
rgdpna,BHR,2007,41356.81250000000000000
rgdpna,BHR,2008,43938.24218750000000000
rgdpna,BHR,2009,45054.49609375000000000
rgdpna,BHR,2010,47008.42187500000000000
rgdpna,BHR,2011,47940.79687500000000000
rgdpna,BHR,2012,49728.17187500000000000
rgdpna,BHR,2013,52421.86718750000000000
rgdpna,BHR,2014,54702.36328125000000000
rgdpna,BHR,2015,56272.92968750000000000
rgdpna,BHR,2016,58215.08593750000000000
rgdpna,BHR,2017,60401.83593750000000000
rgdpna,BHS,1970,4368.60009765625000000
rgdpna,BHS,1971,4439.65576171875000000
rgdpna,BHS,1972,4284.38623046875000000
rgdpna,BHS,1973,4608.60986328125000000
rgdpna,BHS,1974,3836.47290039063000000
rgdpna,BHS,1975,3268.55493164063000000
rgdpna,BHS,1976,3438.03564453125000000
rgdpna,BHS,1977,3752.78540039063000000
rgdpna,BHS,1978,4284.91210937500000000
rgdpna,BHS,1979,5404.95800781250000000
rgdpna,BHS,1980,5756.02539062500000000
rgdpna,BHS,1981,5224.95117187500000000
rgdpna,BHS,1982,5574.96533203125000000
rgdpna,BHS,1983,5775.49951171875000000
rgdpna,BHS,1984,6593.95458984375000000
rgdpna,BHS,1985,6912.38818359375000000
rgdpna,BHS,1986,7036.60400390625000000
rgdpna,BHS,1987,7246.61279296875000000
rgdpna,BHS,1988,7413.98828125000000000
rgdpna,BHS,1989,7912.75195312500000000
rgdpna,BHS,1990,7786.37207031250000000
rgdpna,BHS,1991,7460.95068359375000000
rgdpna,BHS,1992,7175.33789062500000000
rgdpna,BHS,1993,7197.40039062500000000
rgdpna,BHS,1994,7424.25976562500000000
rgdpna,BHS,1995,7749.20166015625000000
rgdpna,BHS,1996,8076.54150390625000000
rgdpna,BHS,1997,8566.78808593750000000
rgdpna,BHS,1998,9227.33789062500000000
rgdpna,BHS,1999,9533.86621093750000000
rgdpna,BHS,2000,9929.45605468750000000
rgdpna,BHS,2001,10190.15429687500000000
rgdpna,BHS,2002,10465.76562500000000000
rgdpna,BHS,2003,10333.40136718750000000
rgdpna,BHS,2004,10424.63574218750000000
rgdpna,BHS,2005,10778.57617187500000000
rgdpna,BHS,2006,11049.85742187500000000
rgdpna,BHS,2007,11209.70605468750000000
rgdpna,BHS,2008,10949.20312500000000000
rgdpna,BHS,2009,10492.03125000000000000
rgdpna,BHS,2010,10653.48242187500000000
rgdpna,BHS,2011,10718.78027343750000000
rgdpna,BHS,2012,11049.62597656250000000
rgdpna,BHS,2013,10987.00683593750000000
rgdpna,BHS,2014,10850.40820312500000000
rgdpna,BHS,2015,10517.17187500000000000
rgdpna,BHS,2016,10534.56347656250000000
rgdpna,BHS,2017,10724.18554687500000000
rgdpna,BIH,1990,7695.57080078125000000
rgdpna,BIH,1991,6976.18701171875000000
rgdpna,BIH,1992,6527.13623046875000000
rgdpna,BIH,1993,6384.75683593750000000
rgdpna,BIH,1994,7095.50537109375000000
rgdpna,BIH,1995,8571.37109375000000000
rgdpna,BIH,1996,13216.99414062500000000
rgdpna,BIH,1997,18059.84960937500000000
rgdpna,BIH,1998,21060.74218750000000000
rgdpna,BIH,1999,23066.05468750000000000
rgdpna,BIH,2000,24314.92382812500000000
rgdpna,BIH,2001,24968.74023437500000000
rgdpna,BIH,2002,26227.41992187500000000
rgdpna,BIH,2003,27249.87695312500000000
rgdpna,BIH,2004,28970.57031250000000000
rgdpna,BIH,2005,30100.77539062500000000
rgdpna,BIH,2006,31730.65429687500000000
rgdpna,BIH,2007,33588.13281250000000000
rgdpna,BIH,2008,35411.75000000000000000
rgdpna,BIH,2009,34350.36328125000000000
rgdpna,BIH,2010,34648.51562500000000000
rgdpna,BIH,2011,34979.66015625000000000
rgdpna,BIH,2012,34690.76562500000000000
rgdpna,BIH,2013,35506.28906250000000000
rgdpna,BIH,2014,35914.50781250000000000
rgdpna,BIH,2015,37018.46484375000000000
rgdpna,BIH,2016,38182.35156250000000000
rgdpna,BIH,2017,39339.80468750000000000
rgdpna,BLR,1990,92106.37500000000000000
rgdpna,BLR,1991,90830.07031250000000000
rgdpna,BLR,1992,82070.34375000000000000
rgdpna,BLR,1993,75865.13281250000000000
rgdpna,BLR,1994,67001.41406250000000000
rgdpna,BLR,1995,60001.23437500000000000
rgdpna,BLR,1996,61667.14843750000000000
rgdpna,BLR,1997,68710.39062500000000000
rgdpna,BLR,1998,74512.59375000000000000
rgdpna,BLR,1999,77082.24218750000000000
rgdpna,BLR,2000,81543.44531250000000000
rgdpna,BLR,2001,85396.62500000000000000
rgdpna,BLR,2002,89673.61718750000000000
rgdpna,BLR,2003,95946.03125000000000000
rgdpna,BLR,2004,106909.89062500000000000
rgdpna,BLR,2005,117003.63281250000000000
rgdpna,BLR,2006,128701.57812500000000000
rgdpna,BLR,2007,139742.03125000000000000
rgdpna,BLR,2008,154057.51562500000000000
rgdpna,BLR,2009,154294.95312500000000000
rgdpna,BLR,2010,166252.79687500000000000
rgdpna,BLR,2011,175471.87500000000000000
rgdpna,BLR,2012,178538.29687500000000000
rgdpna,BLR,2013,180236.01562500000000000
rgdpna,BLR,2014,183384.70312500000000000
rgdpna,BLR,2015,176361.84375000000000000
rgdpna,BLR,2016,172016.95312500000000000
rgdpna,BLR,2017,176230.85937500000000000
rgdpna,BLZ,1970,404.60583496093800000
rgdpna,BLZ,1971,431.86648559570300000
rgdpna,BLZ,1972,451.95330810546900000
rgdpna,BLZ,1973,449.08377075195300000
rgdpna,BLZ,1974,490.83743286132800000
rgdpna,BLZ,1975,494.08493041992200000
rgdpna,BLZ,1976,490.83743286132800000
rgdpna,BLZ,1977,511.25033569335900000
rgdpna,BLZ,1978,551.61218261718800000
rgdpna,BLZ,1979,572.95294189453100000
rgdpna,BLZ,1980,598.00512695312500000
rgdpna,BLZ,1981,605.86608886718800000
rgdpna,BLZ,1982,604.15100097656300000
rgdpna,BLZ,1983,591.14465332031300000
rgdpna,BLZ,1984,602.86462402343800000
rgdpna,BLZ,1985,609.01049804687500000
rgdpna,BLZ,1986,637.02410888671900000
rgdpna,BLZ,1987,708.61431884765600000
rgdpna,BLZ,1988,773.77423095703100000
rgdpna,BLZ,1989,874.51495361328100000
rgdpna,BLZ,1990,974.82696533203100000
rgdpna,BLZ,1991,999.97637939453100000
rgdpna,BLZ,1992,1060.27795410156000000
rgdpna,BLZ,1993,1128.22424316406000000
rgdpna,BLZ,1994,1156.01733398438000000
rgdpna,BLZ,1995,1204.17272949219000000
rgdpna,BLZ,1996,1223.17773437500000000
rgdpna,BLZ,1997,1267.11206054688000000
rgdpna,BLZ,1998,1313.95593261719000000
rgdpna,BLZ,1999,1428.78649902344000000
rgdpna,BLZ,2000,1613.97485351563000000
rgdpna,BLZ,2001,1694.92504882813000000
rgdpna,BLZ,2002,1781.72741699219000000
rgdpna,BLZ,2003,1947.89965820313000000
rgdpna,BLZ,2004,2038.43981933594000000
rgdpna,BLZ,2005,2099.01269531250000000
rgdpna,BLZ,2006,2197.60766601563000000
rgdpna,BLZ,2007,2224.21093750000000000
rgdpna,BLZ,2008,2282.36328125000000000
rgdpna,BLZ,2009,2298.63720703125000000
rgdpna,BLZ,2010,2375.04223632813000000
rgdpna,BLZ,2011,2426.97778320313000000
rgdpna,BLZ,2012,2517.13427734375000000
rgdpna,BLZ,2013,2535.15332031250000000
rgdpna,BLZ,2014,2637.70727539063000000
rgdpna,BLZ,2015,2737.80883789063000000
rgdpna,BLZ,2016,2724.46850585938000000
rgdpna,BLZ,2017,2737.58666992188000000
rgdpna,BMU,1970,1616.85632324219000000
